trade_id,user_id,trade_date,trade_time,ticker,side,qty,entry_price,exit_price,fees,realized_pnl,strategy,hold_time_sec,note,mood,manual_tags,screenshot_url,ft_outcome,ft_notional,ft_size_z,ft_prev_outcome_day,ft_same_ticker_as_prev_day,ft_immediate_after_prev,ft_day_trades_count,ft_day_pnl,ft_large_win,ft_large_loss
307,demo_user,2025-08-29,,AAPL,long,13.0,177.85,189.77,0.0,154.9600000000002,,,,,,,win,2312.0499999999997,-0.0957061340751309,,False,False,1,154.9600000000002,False,False
308,demo_user,2025-09-01,,MSFT,short,2.0,322.66,333.87,0.0,-22.41999999999996,,,,,,,loss,645.32,-0.7895266936290548,,False,False,2,-287.9799999999999,False,False
309,demo_user,2025-09-01,,MSFT,short,12.0,311.74,333.87,0.0,-265.55999999999995,,,,,,,loss,3740.88,0.4990822420310373,loss,True,True,2,-287.9799999999999,False,False
310,demo_user,2025-09-02,,AMZN,long,18.0,135.79,151.14,0.0,276.2999999999999,,,,,,,win,2444.22,-0.04068686679354227,,False,False,1,276.2999999999999,False,False
311,demo_user,2025-09-10,,AMZN,long,7.0,135.79,139.38,0.0,25.130000000000024,,,,,,,win,950.53,-0.6624749378069043,,False,False,4,21.87000000000006,False,False
312,demo_user,2025-09-10,,META,long,3.0,316.55,321.19,0.0,13.919999999999959,,,,,,,win,949.6500000000001,-0.662841261142062,win,False,True,4,21.87000000000006,False,False
313,demo_user,2025-09-10,,TSLA,long,8.0,255.23,251.23,0.0,-32.0,,,,,,,loss,2041.84,-0.208188211794417,win,False,True,4,21.87000000000006,False,False
314,demo_user,2025-09-10,,TSLA,long,3.0,255.23,260.17,0.0,14.820000000000078,,,,,,,win,765.6899999999999,-0.7394194892507178,loss,True,True,4,21.87000000000006,False,False
315,demo_user,2025-09-12,,META,long,16.0,316.55,335.52,0.0,303.5199999999995,,,,,,,win,5064.8,1.050199048715162,,False,False,6,487.8999999999997,False,False
316,demo_user,2025-09-12,,META,long,14.0,316.55,319.19,0.0,36.95999999999981,,,,,,,win,4431.7,0.7866543856602044,win,True,True,6,487.8999999999997,False,False
317,demo_user,2025-09-12,,META,long,1.0,316.55,301.9,0.0,-14.650000000000034,,,,,,,loss,316.55,-0.9263859241970195,win,True,True,6,487.8999999999997,False,False
318,demo_user,2025-09-12,,MSFT,short,16.0,311.74,313.38,0.0,-26.23999999999978,,,,,,,loss,4987.84,1.018162407949549,loss,False,True,6,487.8999999999997,False,False
319,demo_user,2025-09-12,,MSFT,short,5.0,353.35,313.38,0.0,199.85000000000014,,,,,,,win,1766.75,-0.3227017189177597,loss,True,True,6,487.8999999999997,False,False
320,demo_user,2025-09-12,,MSFT,short,2.0,353.35,359.12,0.0,-11.539999999999964,,,,,,,loss,706.7,-0.7639756410018028,win,True,True,6,487.8999999999997,False,False
321,demo_user,2025-09-16,,AAPL,long,3.0,177.85,165.99,0.0,-35.579999999999956,,,,,,,loss,533.55,-0.8360539199592597,,False,False,4,-4189.9000000000015,False,False
322,demo_user,2025-09-16,,MSFT,short,7.0,353.35,347.31,0.0,42.28000000000014,,,,,,,win,2473.4500000000003,-0.028519104195064093,loss,False,True,4,-4189.9000000000015,False,False
323,demo_user,2025-09-16,,MSFT,short,100.0,309.83,347.31,0.0,-3748.000000000002,,,,,,,loss,30983.0,11.83933707744838,win,True,True,4,-4189.9000000000015,False,True
324,demo_user,2025-09-16,,MSFT,short,10.0,302.45,347.31,0.0,-448.60000000000014,,,,,,,loss,3024.5,0.2008700706216067,loss,True,True,4,-4189.9000000000015,False,True
325,demo_user,2025-09-19,,MSFT,long,9.0,347.31,301.07,0.0,-416.1600000000001,,,,,,,loss,3125.79,0.24303471905129653,,False,False,2,-1671.1799999999996,False,True
326,demo_user,2025-09-19,,NVDA,long,26.0,534.65,486.38,0.0,-1255.0199999999995,,,,,,,loss,13900.9,4.728459982564333,loss,False,True,2,-1671.1799999999996,False,True
